,image_file,fixation_file,image_size,center_index,is_salient
3324,test\data\toronto\fixdens\images\111.jpg,test\data\toronto\fixdens\output\d111.jpg,"(681, 511)","[47, 85]",non_salient
3325,test\data\toronto\fixdens\images\111.jpg,test\data\toronto\fixdens\output\d111.jpg,"(681, 511)","[53, 419]",non_salient
3326,test\data\toronto\fixdens\images\111.jpg,test\data\toronto\fixdens\output\d111.jpg,"(681, 511)","[310, 443]",non_salient
3327,test\data\toronto\fixdens\images\111.jpg,test\data\toronto\fixdens\output\d111.jpg,"(681, 511)","[19, 169]",non_salient
3328,test\data\toronto\fixdens\images\111.jpg,test\data\toronto\fixdens\output\d111.jpg,"(681, 511)","[138, 507]",non_salient
3329,test\data\toronto\fixdens\images\111.jpg,test\data\toronto\fixdens\output\d111.jpg,"(681, 511)","[368, 653]",non_salient
3330,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[261, 387]",salient
3331,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[263, 404]",salient
3332,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[257, 392]",salient
3333,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[257, 372]",salient
3334,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[255, 367]",salient
3335,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[259, 388]",salient
3336,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[264, 375]",salient
3337,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[258, 348]",salient
3338,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[250, 377]",salient
3339,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[248, 361]",salient
3340,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[29, 323]",non_salient
3341,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[66, 657]",non_salient
3342,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[4, 538]",non_salient
3343,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[17, 370]",non_salient
3344,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[313, 479]",non_salient
3345,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[31, 515]",non_salient
3346,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[355, 607]",non_salient
3347,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[459, 467]",non_salient
3348,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[40, 167]",non_salient
3349,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[438, 411]",non_salient
3350,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[489, 524]",non_salient
3351,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[498, 316]",non_salient
3352,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[257, 669]",non_salient
3353,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[317, 654]",non_salient
3354,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[372, 347]",non_salient
3355,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[218, 38]",non_salient
3356,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[423, 273]",non_salient
3357,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[412, 389]",non_salient
3358,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[338, 549]",non_salient
3359,test\data\toronto\fixdens\images\112.jpg,test\data\toronto\fixdens\output\d112.jpg,"(681, 511)","[102, 166]",non_salient
3360,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[264, 448]",salient
3361,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[241, 454]",salient
3362,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[238, 460]",salient
3363,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[260, 440]",salient
3364,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[245, 468]",salient
3365,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[254, 461]",salient
3366,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[247, 452]",salient
3367,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[255, 439]",salient
3368,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[242, 454]",salient
3369,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[251, 460]",salient
3370,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[148, 263]",non_salient
3371,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[362, 680]",non_salient
3372,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[445, 210]",non_salient
3373,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[305, 206]",non_salient
3374,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[417, 305]",non_salient
3375,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[145, 507]",non_salient
3376,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[289, 92]",non_salient
3377,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[376, 637]",non_salient
3378,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[505, 496]",non_salient
3379,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[274, 20]",non_salient
3380,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[47, 87]",non_salient
3381,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[449, 179]",non_salient
3382,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[92, 240]",non_salient
3383,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[352, 352]",non_salient
3384,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[290, 537]",non_salient
3385,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[356, 46]",non_salient
3386,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[454, 649]",non_salient
3387,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[186, 7]",non_salient
3388,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[153, 511]",non_salient
3389,test\data\toronto\fixdens\images\113.jpg,test\data\toronto\fixdens\output\d113.jpg,"(681, 511)","[23, 457]",non_salient
3390,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[284, 374]",salient
3391,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[276, 375]",salient
3392,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[268, 371]",salient
3393,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[279, 365]",salient
3394,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[283, 361]",salient
3395,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[272, 370]",salient
3396,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[275, 358]",salient
3397,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[271, 373]",salient
3398,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[275, 367]",salient
3399,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[285, 362]",salient
3400,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[347, 316]",non_salient
3401,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[507, 266]",non_salient
3402,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[108, 414]",non_salient
3403,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[154, 351]",non_salient
3404,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[509, 197]",non_salient
3405,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[271, 6]",non_salient
3406,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[157, 263]",non_salient
3407,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[232, 631]",non_salient
3408,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[496, 272]",non_salient
3409,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[71, 567]",non_salient
3410,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[420, 244]",non_salient
3411,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[486, 517]",non_salient
3412,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[94, 109]",non_salient
3413,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[484, 4]",non_salient
3414,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[70, 142]",non_salient
3415,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[197, 444]",non_salient
3416,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[39, 53]",non_salient
3417,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[132, 325]",non_salient
3418,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[52, 524]",non_salient
3419,test\data\toronto\fixdens\images\114.jpg,test\data\toronto\fixdens\output\d114.jpg,"(681, 511)","[24, 443]",non_salient
3420,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[247, 345]",salient
3421,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[268, 320]",salient
3422,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[259, 329]",salient
3423,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[252, 333]",salient
3424,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[259, 332]",salient
3425,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[259, 335]",salient
3426,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[240, 341]",salient
3427,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[276, 323]",salient
3428,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[257, 342]",salient
3429,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[293, 432]",salient
3430,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[72, 570]",non_salient
3431,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[56, 51]",non_salient
3432,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[275, 27]",non_salient
3433,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[72, 403]",non_salient
3434,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[132, 245]",non_salient
3435,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[152, 416]",non_salient
3436,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[3, 566]",non_salient
3437,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[423, 32]",non_salient
3438,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[275, 674]",non_salient
3439,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[9, 122]",non_salient
3440,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[114, 225]",non_salient
3441,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[420, 122]",non_salient
3442,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[325, 543]",non_salient
3443,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[61, 231]",non_salient
3444,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[121, 41]",non_salient
3445,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[140, 399]",non_salient
3446,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[355, 236]",non_salient
3447,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[390, 667]",non_salient
3448,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[393, 383]",non_salient
3449,test\data\toronto\fixdens\images\115.jpg,test\data\toronto\fixdens\output\d115.jpg,"(681, 511)","[57, 288]",non_salient
3450,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[254, 251]",salient
3451,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[241, 251]",salient
3452,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[246, 246]",salient
3453,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[251, 249]",salient
3454,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[241, 263]",salient
3455,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[245, 255]",salient
3456,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[245, 257]",salient
3457,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[253, 257]",salient
3458,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[240, 262]",salient
3459,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[247, 265]",salient
3460,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[412, 485]",non_salient
3461,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[500, 457]",non_salient
3462,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[48, 644]",non_salient
3463,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[386, 468]",non_salient
3464,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[367, 577]",non_salient
3465,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[328, 316]",non_salient
3466,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[498, 654]",non_salient
3467,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[488, 396]",non_salient
3468,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[231, 99]",non_salient
3469,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[58, 131]",non_salient
3470,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[69, 163]",non_salient
3471,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[404, 295]",non_salient
3472,test\data\toronto\fixdens\images\116.jpg,test\data\toronto\fixdens\output\d116.jpg,"(681, 511)","[106, 433]",non_salient
